# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:29:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /tmp/tmphq3csp0a/hiim9402.json
# init = 2 (Default)
# random
#   seed = 92123
# output
#   file = /home/lab5/output/code3-20230416112911_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,0.000151547,2.50111,2.50193,2.50025,2.49853,2.49957,2.50001,2.50076,2.50056,2.49851,2.49958,21.9011,23.4199,26.1036,27.9148,29.3902,30.3956,29.7077,31.3007,37.5232,35.7525,27,23,34,48,30,33,41,30,48,41
0,0,0.000119318,2.5006,2.50006,2.49872,2.49996,2.5002,2.49968,2.49946,2.50005,2.5005,2.49987,19.3274,20.3509,22.1653,23.4283,24.3837,25.0164,24.5494,25.5992,29.5886,28.4419,24,17,18,25,23,30,26,31,25,24
0,0,8.02299e-05,2.50013,2.49837,2.4989,2.50004,2.4996,2.50162,2.49972,2.50048,2.5002,2.49891,16.611,17.1733,18.2145,18.9118,19.4153,19.7993,19.516,20.0806,22.1215,21.5226,11,25,24,18,21,20,30,18,31,32
0,0,0.000131373,2.49997,2.49917,2.50037,2.49844,2.5003,2.49762,2.50047,2.49959,2.50013,2.50018,20.236,21.4147,23.589,24.9904,26.1567,26.848,26.3786,27.5808,32.3505,30.9956,20,15,22,27,24,24,24,14,31,30
0,0,0.000136146,2.49879,2.50122,2.49895,2.50035,2.50087,2.49987,2.50185,2.50072,2.49942,2.5013,20.5882,21.9035,24.1276,25.7019,26.9081,27.6948,27.1665,28.4445,33.4951,32.101,23,31,21,28,28,31,27,30,39,31
0,0,0.000151831,2.5003,2.50001,2.50065,2.49902,2.50026,2.50001,2.5009,2.49962,2.50087,2.50065,21.9073,23.4034,26.1514,27.9721,29.4593,30.4476,29.7615,31.3266,37.6913,35.8633,22,19,27,29,24,41,31,24,35,37
0,0,0.000135029,2.49983,2.50013,2.50116,2.49948,2.5002,2.49945,2.5002,2.50028,2.49886,2.49794,20.5209,21.7748,24.0456,25.5228,26.7161,27.497,26.9443,28.2353,33.1995,31.7406,20,20,20,24,24,37,31,21,42,26
0,0,0.000132896,2.50112,2.50007,2.50024,2.49971,2.49929,2.49923,2.50133,2.50186,2.49975,2.49962,20.3789,21.5746,23.7672,25.232,26.3625,27.1395,26.6385,27.9068,32.7062,31.3155,12,16,26,22,25,23,22,28,34,40
0,0,4.48288e-05,2.50041,2.50086,2.49933,2.49897,2.49968,2.50117,2.49928,2.50045,2.4986,2.49811,14.4919,14.7851,15.2517,15.5596,15.8048,15.9845,15.8432,16.1097,16.9762,16.7216,15,14,18,15,14,16,12,13,18,13
0,0,9.68459e-05,2.50091,2.50275,2.50227,2.50154,2.50017,2.49853,2.50068,2.49833,2.5018,2.49883,17.7259,18.5263,19.8682,20.7459,21.3965,21.8195,21.5386,22.2201,25.0697,24.2184,26,25,23,20,15,23,22,20,31,26
0,0,0.000137199,2.49875,2.4991,2.50025,2.49955,2.49943,2.49927,2.499,2.50223,2.49944,2.49991,20.6713,21.9562,24.2872,25.83,27.0343,27.8542,27.2571,28.6747,33.7588,32.2971,15,19,18,24,27,25,26,24,29,29
0,0,6.24102e-05,2.49964,2.50069,2.50065,2.50086,2.49968,2.4999,2.49938,2.49965,2.50085,2.49986,15.4982,15.9436,16.6829,17.1661,17.5057,17.7506,17.5696,17.9579,19.3897,18.9804,15,17,17,11,17,16,20,18,22,22
0,0,0.000112284,2.50117,2.4998,2.50073,2.49929,2.50031,2.49906,2.49991,2.49868,2.50031,2.50106,18.8202,19.7395,21.4384,22.5272,23.4093,23.9621,23.566,24.4694,28.0762,27.0874,13,12,20,11,24,17,26,23,30,21
0,0,6.65682e-05,2.49957,2.50077,2.50021,2.50023,2.49902,2.50086,2.50047,2.49808,2.49973,2.50096,15.7481,16.2324,17.0278,17.5507,17.9224,18.219,18.0237,18.3996,19.976,19.5712,19,17,11,20,22,14,18,22,15,16
0,0,9.2243e-05,2.5009,2.49956,2.49958,2.49917,2.49933,2.4999,2.4995,2.49824,2.50047,2.49903,17.4133,18.1052,19.3616,20.1812,20.814,21.2509,20.9389,21.5909,24.1942,23.4437,18,23,18,17,21,19,20,21,34,13
0,0,9.34094e-05,2.50112,2.49833,2.49863,2.50089,2.50089,2.50001,2.49945,2.49926,2.49896,2.49968,17.4958,18.174,19.4568,20.3457,20.9885,21.4034,21.082,21.7702,24.3679,23.6543,10,14,13,18,23,21,22,22,23,28
0,0,0.000111637,2.49959,2.50158,2.49972,2.5005,2.50002,2.50128,2.49905,2.49822,2.50083,2.49995,18.7434,19.7197,21.3471,22.4745,23.3145,23.9217,23.4562,24.3598,27.956,26.9331,21,23,22,21,30,25,28,29,25,33
0,0,7.7818e-05,2.50105,2.49891,2.49857,2.5003,2.50035,2.49956,2.50147,2.50093,2.50039,2.50069,16.4719,17.0053,17.989,18.6682,19.1592,19.4731,19.275,19.7902,21.7326,21.1946,17,14,22,18,16,22,11,24,20,26
0,0,0.000100282,2.49896,2.49906,2.49703,2.50179,2.49985,2.50101,2.50162,2.49966,2.49979,2.49901,17.9278,18.7327,20.1086,21.1457,21.8213,22.3317,21.9986,22.7306,25.6665,24.8216,13,21,15,19,23,18,30,26,27,25
0,0,9.31785e-05,2.49994,2.49998,2.4995,2.49918,2.50139,2.50044,2.50063,2.49978,2.49898,2.50076,17.4595,18.1858,19.4512,20.2852,20.9709,21.3829,21.0783,21.7504,24.3268,23.641,11,17,20,22,18,24,18,23,20,28
0,0,0.000201888,2.5026,2.49867,2.49977,2.50068,2.49804,2.49994,2.50176,2.50102,2.50025,2.4999,26.6422,28.9852,33.6047,36.8638,39.3233,41.1793,39.975,42.8355,54.6466,51.1477,33,24,41,31,31,49,29,37,51,45
0,0,9.88456e-05,2.49994,2.5014,2.50154,2.50068,2.50072,2.50063,2.50072,2.49963,2.50091,2.50149,17.8461,18.661,20.0541,20.9566,21.6588,22.1308,21.7941,22.5277,25.4222,24.6304,19,21,17,21,29,22,10,23,22,23
0,0,0.000159255,2.49937,2.50036,2.49954,2.50019,2.50056,2.49939,2.5012,2.49953,2.5005,2.50066,22.5239,24.1711,27.1157,29.1679,30.7679,31.8227,31.098,32.8049,39.815,37.8067,31,25,26,27,27,26,29,31,40,38
0,0,0.000106265,2.49881,2.50118,2.49991,2.49942,2.49807,2.49913,2.49925,2.49957,2.49967,2.49901,18.3442,19.2616,20.7823,21.7988,22.5537,23.1092,22.7318,23.5908,26.8305,25.8997,23,13,19,24,20,14,20,21,27,19
0,0,7.34759e-05,2.50065,2.50094,2.49837,2.50079,2.50153,2.49995,2.50057,2.50098,2.49873,2.50007,16.1915,16.7247,17.5971,18.238,18.7037,18.977,18.7724,19.2637,21.0074,20.5378,12,19,8,18,23,23,15,23,19,25
0,0,0.000100551,2.50048,2.50171,2.50074,2.49956,2.49931,2.50142,2.50046,2.49929,2.49943,2.50111,17.9737,18.8042,20.2107,21.1298,21.8437,22.3773,22.008,22.7604,25.7087,24.9215,13,17,16,15,17,28,22,26,30,21
0,0,5.91989e-05,2.50036,2.50026,2.49898,2.50099,2.49833,2.50082,2.50053,2.50154,2.49864,2.50014,15.3183,15.7181,16.3884,16.8687,17.1588,17.4261,17.2608,17.6359,18.8906,18.5573,15,13,16,21,14,16,18,20,23,12
0,0,6.73386e-05,2.49976,2.50077,2.50082,2.50086,2.50138,2.49917,2.50007,2.50065,2.50049,2.50021,15.7981,16.2864,17.1044,17.636,18.0453,18.273,18.0983,18.5357,20.106,19.6639,21,20,24,24,21,17,17,19,25,18
0,0,0.000113868,2.49943,2.50177,2.50046,2.49831,2.49933,2.50131,2.49931,2.50162,2.49986,2.49979,18.9026,19.9136,21.6038,22.7013,23.6026,24.2465,23.772,24.7846,28.3956,27.359,20,20,26,18,33,24,25,26,34,28
0,0,0.000105041,2.49913,2.50044,2.49887,2.50131,2.49882,2.49855,2.49879,2.49937,2.49964,2.49902,18.2635,19.1465,20.6334,21.6941,22.4104,22.9259,22.5585,23.407,26.5865,25.6756,20,24,20,17,13,19,16,18,25,23
0,0,0.000121026,2.49895,2.50186,2.49957,2.49965,2.49921,2.50271,2.50108,2.49999,2.50024,2.50049,19.4233,20.538,22.3756,23.6413,24.6027,25.3521,24.8373,25.8714,29.9588,28.807,22,27,21,25,14,19,34,39,30,36
0,0,0.000168945,2.49859,2.50348,2.49911,2.49914,2.50051,2.50089,2.49988,2.50024,2.50143,2.49805,23.3647,25.2782,28.4571,30.7265,32.5492,33.789,32.8768,34.8686,42.8283,40.3963,21,16,33,27,30,30,35,36,40,38
0,0,0.000144353,2.50054,2.50061,2.50151,2.50017,2.50046,2.49975,2.50079,2.50176,2.49904,2.49962,21.2886,22.6764,25.2082,26.8796,28.2115,29.0967,28.4785,29.9661,35.5881,33.9721,18,25,30,27,31,22,52,22,31,28
0,0,-3.96908e-05,2.49884,2.50039,2.5001,2.50095,2.50186,2.49938,2.50063,2.49988,2.49949,2.49869,10.4386,10.2751,9.97989,9.81007,9.69004,9.5824,9.65391,9.51518,9.06544,9.17613,5,8,9,20,11,10,6,6,8,5
0,0,1.7193e-05,2.49884,2.49859,2.49999,2.49982,2.49938,2.49836,2.49874,2.49758,2.50039,2.5013,13.0039,13.0988,13.2822,13.3839,13.4548,13.4918,13.4609,13.5254,13.8486,13.7837,10,17,18,16,9,20,16,14,12,15
0,0,0.000146655,2.49895,2.4998,2.49923,2.49919,2.49982,2.49901,2.49995,2.49794,2.49831,2.49969,21.4448,22.8836,25.4436,27.1944,28.5734,29.4821,28.8422,30.2826,36.1762,34.5348,30,18,19,39,31,32,32,28,41,41
0,0,0.000133594,2.50243,2.49752,2.49968,2.49819,2.49918,2.49978,2.50043,2.49943,2.49857,2.5014,20.4606,21.5845,23.8374,25.2901,26.4669,27.269,26.7239,27.9601,32.8374,31.5271,21,19,21,19,29,26,34,32,36,33
0,0,0.000153322,2.49993,2.49993,2.5015,2.50148,2.49871,2.50034,2.50101,2.50121,2.5003,2.49892,22.0257,23.5522,26.3707,28.271,29.6698,30.7327,30.0267,31.6687,38.0898,36.1826,22,15,25,20,24,36,37,27,27,36
0,0,5.57611e-05,2.4997,2.50065,2.49999,2.50098,2.50027,2.50018,2.50055,2.50144,2.49969,2.49947,15.1062,15.4936,16.1239,16.5537,16.8519,17.0575,16.916,17.2609,18.4333,18.0973,14,21,15,17,19,21,17,13,26,17
0,0,0.000112775,2.49985,2.49948,2.50001,2.49959,2.49764,2.50127,2.49997,2.49994,2.49999,2.50039,18.8309,19.7749,21.4759,22.5947,23.4137,24.0864,23.6355,24.5752,28.1698,27.1638,17,17,30,20,33,28,27,23,25,28
0,0,0.000144089,2.50059,2.50003,2.50104,2.49942,2.49954,2.50018,2.50047,2.49952,2.50038,2.50053,21.268,22.6376,25.163,26.8206,28.1422,29.0631,28.4253,29.8499,35.5662,33.9391,15,28,34,20,35,30,29,24,34,34
0,0,0.0001298,2.49909,2.49998,2.499,2.49996,2.50017,2.49964,2.50017,2.49964,2.50087,2.49937,20.0958,21.2874,23.3711,24.8136,25.9151,26.6483,26.1278,27.3135,31.9978,30.6261,24,22,17,31,17,26,20,29,29,21
0,0,5.88237e-05,2.49949,2.50034,2.49984,2.49986,2.49984,2.50188,2.49939,2.50142,2.50018,2.50027,15.2827,15.694,16.3715,16.815,17.1472,17.4051,17.2031,17.5926,18.867,18.5104,14,15,17,14,22,20,11,17,21,21
0,0,4.58744e-05,2.50008,2.50122,2.49963,2.49834,2.49936,2.5008,2.50009,2.4997,2.50013,2.50002,14.5457,14.8572,15.3366,15.6391,15.896,16.0797,15.9538,16.2026,17.1349,16.8787,18,13,17,7,12,22,17,18,13,23
0,0,0.000163989,2.49945,2.50195,2.5008,2.49892,2.49977,2.49922,2.49913,2.50078,2.50098,2.49924,22.9413,24.7074,27.8039,29.8965,31.6014,32.7388,31.9092,33.8279,41.2607,39.0447,20,30,33,33,35,33,39,24,40,49
0,0,0.00018212,2.49904,2.49794,2.49965,2.5001,2.50154,2.50054,2.50182,2.49953,2.50104,2.50033,24.5956,26.6039,30.422,33.0591,35.1768,36.5715,35.5926,37.8207,47.2159,44.4629,28,42,26,38,32,43,31,36,42,33
0,0,0.000139216,2.50102,2.50066,2.50071,2.50135,2.50074,2.50229,2.50029,2.50063,2.49951,2.50022,20.8803,22.1821,24.5459,26.1641,27.3889,28.2806,27.6178,28.9906,34.271,32.7737,34,25,25,26,27,23,31,25,32,39
0,0,9.43151e-05,2.50061,2.50311,2.50058,2.49879,2.50015,2.49928,2.49935,2.49925,2.50139,2.50118,17.5482,18.3323,19.5838,20.4041,21.0837,21.5049,21.1924,21.8931,24.5923,23.8426,24,19,12,22,21,20,17,17,27,21
0,0,0.000113192,2.50109,2.49897,2.49929,2.49897,2.49886,2.50057,2.49886,2.49833,2.50033,2.50136,18.8846,19.8003,21.5054,22.6323,23.499,24.1301,23.6673,24.5995,28.2666,27.2707,15,21,16,23,35,24,16,23,23,35
0,0,6.65504e-05,2.49918,2.49881,2.49915,2.49849,2.50181,2.49905,2.49987,2.49788,2.50061,2.50045,15.7408,16.1994,17.0082,17.5185,17.9706,18.1841,18.0111,18.3941,19.9908,19.5587,20,25,21,22,19,22,17,19,15,17
0,0,0.000142189,2.49995,2.50089,2.49971,2.50137,2.50109,2.50174,2.50022,2.49979,2.50004,2.49824,21.0989,22.4726,24.8906,26.5945,27.8762,28.7768,28.1027,29.5069,35.0553,33.4071,23,19,24,22,38,30,36,33,26,37
0,0,7.1615e-05,2.50208,2.49923,2.49973,2.49873,2.49946,2.49911,2.50036,2.50042,2.50038,2.50204,16.0986,16.5631,17.457,18.0159,18.4641,18.7495,18.5643,19.0312,20.753,20.3078,16,19,16,17,19,19,19,21,19,39
0,0,7.3544e-05,2.49979,2.50037,2.50047,2.49995,2.49922,2.49993,2.50123,2.50167,2.49958,2.49868,16.1818,16.72,17.6401,18.2296,18.6679,18.9845,18.7923,19.2851,21.0359,20.5192,19,12,15,17,18,24,22,18,18,29
0,0,0.000108866,2.49823,2.4985,2.4997,2.49955,2.49965,2.49988,2.49897,2.50035,2.50049,2.49987,18.5185,19.4263,21.0514,22.1148,22.9333,23.4922,23.0756,23.9944,27.3766,26.4057,17,16,16,19,20,16,19,33,35,28
0,0,6.71289e-05,2.50019,2.49958,2.49975,2.50072,2.49943,2.49938,2.50013,2.49998,2.50071,2.50026,15.7921,16.2523,17.0681,17.6133,17.9882,18.2537,18.0771,18.4991,20.0792,19.6355,18,13,19,16,19,15,22,19,22,27
0,0,5.67865e-05,2.49815,2.49958,2.49962,2.50147,2.49814,2.49864,2.50088,2.49856,2.50029,2.50304,15.1427,15.5454,16.2012,16.655,16.9166,17.1368,17.0238,17.3214,18.5855,18.2949,15,20,12,15,7,13,12,17,17,14
0,0,0.000123511,2.49839,2.4999,2.50186,2.49786,2.4989,2.50021,2.49928,2.49806,2.50016,2.49921,19.5998,20.7178,22.7088,23.9228,24.953,25.6708,25.1576,26.2238,30.5151,29.2829,30,26,29,30,23,31,31,30,33,37
0,0,8.96981e-05,2.50185,2.50035,2.4989,2.50022,2.49929,2.50053,2.5002,2.49987,2.49972,2.49946,17.2593,17.9224,19.1023,19.9225,20.5077,20.9404,20.6426,21.2863,23.7231,23.0333,10,20,18,21,16,14,26,17,21,25
0,0,4.73349e-05,2.49982,2.49829,2.50176,2.4988,2.49898,2.50045,2.49966,2.4998,2.50109,2.50049,14.6242,14.907,15.4826,15.7721,16.0256,16.2164,16.0844,16.3522,17.3385,17.0628,16,16,13,14,14,18,20,16,17,12
0,0,8.29452e-05,2.50045,2.5003,2.4983,2.50202,2.50049,2.49967,2.50015,2.50017,2.50141,2.50024,16.7914,17.4086,18.4537,19.2333,19.7417,20.0871,19.8383,20.4163,22.5998,21.9711,23,16,17,13,15,24,26,22,21,27
0,0,6.98851e-05,2.49874,2.49941,2.49961,2.49976,2.50011,2.49788,2.50034,2.50004,2.49879,2.49824,15.938,16.4432,17.3038,17.8643,18.2913,18.5319,18.3762,18.8203,20.4555,19.9837,18,14,11,21,20,21,17,17,25,13
0,0,0.000127728,2.5006,2.49919,2.50052,2.502,2.5011,2.50016,2.50038,2.50047,2.50036,2.49892,19.9657,21.082,23.1643,24.5837,25.6288,26.3309,25.8173,26.9862,31.4929,30.165,18,20,35,16,34,23,18,28,36,30
0,0,0.00016822,2.50079,2.50002,2.50021,2.49937,2.5003,2.4993,2.49822,2.49928,2.49993,2.50009,23.3507,25.1126,28.3848,30.6118,32.4056,33.588,32.6827,34.6784,42.5344,40.271,30,22,30,38,40,35,36,36,48,54
0,0,0.000164212,2.50066,2.49963,2.50077,2.50075,2.50094,2.50034,2.49947,2.50021,2.50089,2.49893,22.9889,24.6737,27.834,29.9878,31.6794,32.8198,31.9619,33.8555,41.3252,39.0943,24,28,28,46,28,34,28,35,41,41
0,0,0.000118537,2.49929,2.50097,2.50009,2.49985,2.50007,2.49991,2.49997,2.49958,2.49855,2.49928,19.244,20.3012,22.1088,23.3256,24.27,24.9045,24.4496,25.4632,29.36,28.2679,19,20,21,23,22,25,22,36,40,24
0,0,6.50899e-05,2.49841,2.50003,2.50004,2.49814,2.50085,2.49883,2.49938,2.50106,2.501,2.49934,15.6404,16.1177,16.8989,17.3727,17.8016,18.0207,17.8483,18.2857,19.7828,19.3353,11,16,23,20,12,24,9,21,18,23
0,0,0.00019327,2.49899,2.50105,2.50098,2.49937,2.49826,2.50006,2.50042,2.50152,2.49953,2.49973,25.677,27.9974,32.2188,35.1169,37.4098,39.0976,37.95,40.6193,51.219,48.1011,33,23,41,38,34,41,39,33,50,34
0,0,3.1904e-05,2.4988,2.50133,2.50044,2.49831,2.49983,2.4997,2.49941,2.50111,2.50009,2.50067,13.7638,13.9924,14.308,14.4859,14.6629,14.7638,14.6863,14.8746,15.4442,15.2933,18,6,17,16,17,10,9,21,10,16
0,0,0.000146584,2.50183,2.50054,2.49877,2.49898,2.49953,2.50154,2.50088,2.49852,2.50092,2.50075,21.5007,22.8935,25.4228,27.178,28.553,29.5439,28.8571,30.2868,36.2513,34.5539,21,23,20,28,21,36,38,34,36,33
0,0,6.61187e-06,2.49824,2.49808,2.49959,2.4999,2.49861,2.50094,2.49851,2.50105,2.50029,2.4998,12.4757,12.5098,12.589,12.6308,12.6424,12.6902,12.6464,12.7076,12.7999,12.7661,13,18,14,14,16,5,13,17,13,21
0,0,0.000133804,2.49969,2.50053,2.50238,2.50043,2.50163,2.50086,2.49895,2.50008,2.50059,2.49819,20.4212,21.6692,23.9272,25.3762,26.5643,27.3333,26.7175,28.0151,32.9553,31.4731,26,26,27,24,34,28,22,32,33,35
0,0,0.000124339,2.4999,2.50041,2.50025,2.50178,2.5003,2.50039,2.50006,2.50077,2.49953,2.49976,19.6921,20.8025,22.7667,24.1259,25.1084,25.8039,25.2999,26.4308,30.684,29.4718,23,18,28,21,24,29,23,27,42,35
0,0,0.000168105,2.49871,2.50033,2.5007,2.49901,2.50001,2.49917,2.49737,2.49974,2.49989,2.499,23.2917,25.1078,28.3823,30.5815,32.3747,33.5605,32.6328,34.6694,42.4962,40.1942,14,24,24,27,38,39,36,38,46,37
0,0,0.000129537,2.50195,2.49902,2.50124,2.50293,2.50017,2.50135,2.49849,2.49798,2.50003,2.49958,20.1327,21.243,23.3927,24.8516,25.8755,26.6515,26.0438,27.2237,31.9087,30.5756,17,32,27,34,25,28,25,23,31,41
0,0,0.000147414,2.50022,2.4998,2.50039,2.50104,2.50166,2.49893,2.50111,2.50115,2.49947,2.49953,21.5349,22.9582,25.5705,27.3583,28.7526,29.615,29.0048,30.5238,36.423,34.7162,24,24,28,24,32,34,23,35,35,39
0,0,8.2106e-06,2.502,2.50049,2.49911,2.49939,2.50042,2.50103,2.50084,2.49924,2.50085,2.49726,12.6002,12.6265,12.6846,12.7355,12.7835,12.8143,12.7955,12.8113,12.9602,12.8792,15,11,17,8,12,15,15,16,13,9
0,0,9.32943e-05,2.49873,2.50093,2.5,2.49907,2.49965,2.49979,2.49976,2.50111,2.50177,2.50033,17.4463,18.2122,19.4722,20.2959,20.9485,21.3838,21.0742,21.795,24.4157,23.6503,24,15,30,17,12,21,27,19,28,22
0,0,9.64225e-05,2.50014,2.5007,2.49757,2.50094,2.50046,2.5001,2.50032,2.49949,2.49988,2.49901,17.6833,18.4547,19.7329,20.6855,21.3502,21.7981,21.4772,22.1874,24.9429,24.1499,22,18,19,15,26,22,18,24,24,14
0,0,8.34542e-05,2.49958,2.49883,2.49797,2.49909,2.50059,2.50007,2.49926,2.49967,2.50072,2.50081,16.8098,17.4211,18.4948,19.2306,19.8021,20.1569,19.88,20.4709,22.6698,22.0633,13,15,10,15,11,12,16,22,25,28
0,0,0.000157545,2.50266,2.49945,2.49965,2.50035,2.49991,2.49971,2.50037,2.49997,2.4986,2.4992,22.4492,23.972,26.8867,28.9002,30.4436,31.506,30.7615,32.4717,39.2374,37.2954,20,29,38,27,27,23,28,35,47,38
0,0,4.28808e-05,2.50068,2.50078,2.49948,2.4997,2.49982,2.49922,2.50001,2.4997,2.49995,2.49953,14.387,14.6606,15.1053,15.4056,15.629,15.767,15.6743,15.9036,16.7548,16.5153,16,19,13,17,11,16,15,13,12,12
0,0,9.31882e-05,2.50046,2.49987,2.50083,2.50007,2.49862,2.50013,2.49972,2.49878,2.50047,2.49985,17.4693,18.1847,19.4781,20.3044,20.9139,21.3774,21.0602,21.7298,24.3648,23.6211,20,14,16,16,24,27,15,14,21,16
0,0,0.000148458,2.49945,2.49845,2.49953,2.50027,2.49986,2.50063,2.5018,2.49964,2.49969,2.49876,21.6054,23.0306,25.683,27.4941,28.8757,29.8527,29.2034,30.6766,36.7146,34.9476,22,24,28,25,37,23,37,24,40,29
0,0,7.63106e-05,2.50136,2.49976,2.50125,2.49952,2.49884,2.49967,2.49878,2.5002,2.50075,2.50138,16.3815,16.9099,17.9011,18.5001,18.9634,19.2991,19.0535,19.5911,21.4981,20.9831,19,16,22,26,15,24,23,17,27,22
0,0,0.0001353,2.49869,2.498,2.50121,2.49846,2.49904,2.49961,2.5003,2.49863,2.49877,2.50017,20.519,21.7537,24.0796,25.5347,26.7271,27.5466,26.9897,28.236,33.2632,31.8727,22,19,33,33,18,25,28,28,24,27
0,0,0.000151025,2.49944,2.50213,2.49833,2.49878,2.49846,2.49965,2.49926,2.49777,2.49793,2.49907,21.8204,23.3719,25.9853,27.8422,29.2688,30.289,29.5723,31.1123,37.3565,35.6024,27,24,25,28,36,30,26,29,54,29
0,0,6.33874e-05,2.49955,2.501,2.50207,2.50071,2.50042,2.50079,2.49933,2.49982,2.49962,2.5008,15.5554,16.0156,16.789,17.2555,17.6186,17.8714,17.6698,18.0706,19.5072,19.1307,11,14,19,18,22,24,21,12,22,16
0,0,0.000122977,2.50165,2.50017,2.50178,2.50043,2.49986,2.499,2.50218,2.50005,2.49881,2.50107,19.6232,20.6759,22.646,23.914,24.8996,25.5572,25.1515,26.1889,30.353,29.2263,16,24,19,23,22,16,21,25,32,24
0,0,9.87796e-05,2.49971,2.50079,2.49962,2.4999,2.49942,2.50072,2.50003,2.50028,2.49946,2.50084,17.8373,18.6444,20.0091,20.9327,21.6222,22.1239,21.7705,22.533,25.3731,24.603,18,13,17,19,23,20,17,29,22,31
0,0,0.000143482,2.49876,2.50013,2.50137,2.50001,2.49916,2.50057,2.50019,2.50026,2.50029,2.50114,21.1795,22.5808,25.0946,26.7472,28.0325,28.9681,28.3161,29.7594,35.4026,33.8135,24,26,22,34,25,27,27,33,36,36
0,0,6.43654e-05,2.50071,2.50029,2.49922,2.50045,2.50011,2.50208,2.50092,2.49989,2.50107,2.49942,15.6325,16.0717,16.8236,17.3438,17.7135,18.0005,17.7999,18.182,19.6779,19.2376,20,20,16,19,18,13,17,17,26,19
0,0,0.000132417,2.49853,2.50032,2.50024,2.50005,2.50042,2.49859,2.50089,2.50064,2.50034,2.49757,20.2885,21.5357,23.7101,25.1745,26.3192,27.0439,26.5521,27.79,32.6094,31.1452,21,21,25,23,26,33,21,24,43,41
0,0,2.37709e-05,2.49932,2.49962,2.4998,2.50112,2.49897,2.50107,2.50074,2.50061,2.49839,2.49988,13.3451,13.4885,13.726,13.8933,13.9737,14.0761,14.0194,14.1333,14.5135,14.4229,10,12,11,13,19,12,16,16,10,17
0,0,8.37306e-05,2.50109,2.50073,2.50011,2.49997,2.49896,2.49978,2.49798,2.49974,2.49916,2.50058,16.8531,17.475,18.5603,19.2768,19.8017,20.1848,19.887,20.5076,22.6809,22.1017,15,18,19,19,20,16,26,19,23,16
0,0,0.000218031,2.50019,2.49966,2.49942,2.50018,2.49976,2.50154,2.49913,2.49936,2.50101,2.50062,28.2882,31.0995,36.4323,40.2538,43.2671,45.4641,43.8379,47.2838,61.6599,57.4071,31,42,55,44,56,44,43,43,63,67
0,0,6.97204e-05,2.50034,2.49974,2.50081,2.50012,2.49991,2.50045,2.50048,2.4997,2.49984,2.50104,15.9533,16.4371,17.3102,17.8546,18.2701,18.5611,18.361,18.7945,20.4519,20.0162,14,9,15,14,18,19,29,20,22,18
0,0,-1.58409e-05,2.49877,2.50029,2.50074,2.50073,2.50039,2.50017,2.49873,2.49862,2.4999,2.4989,11.4452,11.3837,11.2583,11.1775,11.1149,11.074,11.0855,11.0236,10.8282,10.8734,12,12,11,10,11,13,6,12,11,12
0,0,0.000114672,2.50071,2.5001,2.50094,2.49963,2.49844,2.49993,2.50113,2.49944,2.4992,2.49969,18.9858,19.9493,21.7019,22.8316,23.6921,24.331,23.9281,24.8546,28.5471,27.5131,20,20,14,19,22,27,21,38,33,32
0,0,0.000113102,2.50041,2.49944,2.50059,2.50099,2.50052,2.50094,2.49992,2.50037,2.50031,2.50022,18.8653,19.802,21.5238,22.6669,23.5258,24.1259,23.6798,24.636,28.2472,27.2222,30,24,20,21,30,14,25,29,18,44
0,0,4.64774e-05,2.50026,2.49909,2.49997,2.50273,2.5003,2.50107,2.50082,2.49999,2.50033,2.50058,14.5822,14.8641,15.3884,15.7599,15.9669,16.1427,16.022,16.2683,17.2152,16.9606,12,18,11,11,9,16,14,11,19,12
0,0,0.000133524,2.4991,2.50034,2.50023,2.49944,2.49914,2.4993,2.49984,2.5,2.502,2.49906,20.3871,21.6389,23.8421,25.3121,26.455,27.2446,26.6974,27.9642,32.9333,31.4379,21,20,30,26,32,22,49,25,20,35
