# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code3_model
# start_datetime = 2023-04-16 11:29:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/tmphq3csp0a/hiim9402.json
# init = 2 (Default)
# random
#   seed = 92123
# output
#   file = /home/lab5/output/code3-20230416112911_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,theta,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,accidents_number.1,accidents_number.2,accidents_number.3,accidents_number.4,accidents_number.5,accidents_number.6,accidents_number.7,accidents_number.8,accidents_number.9,accidents_number.10
0,0,0.000104264,2.49895,2.50005,2.5004,2.49999,2.50054,2.49983,2.50212,2.50043,2.49982,2.49933,18.2055,19.0751,20.5844,21.5733,22.3478,22.8477,22.5307,23.3188,26.4382,25.5421,18,35,18,19,25,28,21,17,30,22
0,0,0.000145248,2.50066,2.49965,2.50066,2.50028,2.50091,2.49941,2.49951,2.49903,2.49889,2.50045,21.3651,22.7421,25.3003,27.0147,28.3715,29.2447,28.5923,30.0515,35.8206,34.2173,23,20,27,33,16,22,29,19,35,34
0,0,0.00019552,2.50041,2.50049,2.49943,2.49849,2.49983,2.49889,2.50035,2.50024,2.49995,2.5008,25.9377,28.2536,32.5347,35.5213,37.9617,39.5854,38.4525,41.1392,52.1043,48.9283,34,33,34,37,39,31,51,44,44,53
0,0,0.000145969,2.50088,2.50119,2.50066,2.49917,2.5009,2.49918,2.50001,2.49676,2.50038,2.49802,21.4292,22.8478,25.3923,27.0918,28.4904,29.3651,28.7279,30.1179,36.0665,34.3094,24,22,20,29,27,32,30,21,45,35
0,0,0.000112582,2.49902,2.50145,2.50106,2.50032,2.49898,2.4999,2.49902,2.50226,2.49994,2.50096,18.8013,19.7974,21.4776,22.5871,23.4186,24.0253,23.5863,24.6026,28.128,27.1418,20,22,19,22,18,17,14,21,37,25
0,0,0.000101357,2.50144,2.49995,2.49918,2.49877,2.50054,2.50008,2.50106,2.4998,2.49962,2.50095,18.0471,18.8364,20.2612,21.2065,21.9733,22.4563,22.1257,22.8864,25.8681,25.0605,21,18,14,30,23,21,20,20,26,32
0,0,0.00021792,2.49835,2.4987,2.49981,2.49761,2.49923,2.49799,2.49916,2.50034,2.50037,2.50102,28.224,31.0549,36.4264,40.126,43.2163,45.2723,43.8106,47.2975,61.5693,57.3846,23,28,42,29,42,36,54,42,54,55
0,0,0.00012467,2.49904,2.49955,2.4998,2.50053,2.49888,2.50082,2.50007,2.50006,2.50055,2.50079,19.7004,20.8141,22.7945,24.1394,25.1211,25.8666,25.3493,26.4666,30.7911,29.5716,24,19,21,18,26,28,27,25,18,24
0,0,8.27753e-05,2.49871,2.49949,2.49941,2.49953,2.50041,2.50014,2.50036,2.49951,2.49946,2.50139,16.7512,17.3817,18.4584,19.1676,19.7207,20.076,19.8227,20.3813,22.5273,21.9698,11,16,16,20,18,25,16,11,25,26
0,0,7.01446e-05,2.50091,2.4997,2.49952,2.49997,2.49865,2.49998,2.50179,2.50026,2.49932,2.50093,15.9886,16.4664,17.3247,17.8934,18.2921,18.6,18.4309,18.8548,20.5058,20.0745,11,17,17,22,17,15,23,19,15,26
0,0,0.000142765,2.50046,2.50141,2.50018,2.49887,2.50201,2.49906,2.50115,2.49808,2.50016,2.50053,21.1569,22.5402,24.9747,26.6122,27.9955,28.7998,28.2243,29.5625,35.2102,33.6213,22,27,21,28,40,30,20,25,33,24
0,0,7.83236e-05,2.49964,2.50141,2.49911,2.49937,2.50049,2.50114,2.49974,2.49878,2.50127,2.49984,16.4809,17.085,18.0445,18.7026,19.2182,19.5635,19.2988,19.8101,21.8335,21.2528,15,15,23,18,24,15,21,16,27,23
0,0,0.000139638,2.49956,2.50028,2.50078,2.50129,2.49977,2.49905,2.50062,2.49923,2.49956,2.49826,20.8841,22.2141,24.6,26.2232,27.4298,28.2612,27.6957,29.0262,34.3806,32.8078,19,19,27,19,23,24,32,33,38,24
0,0,4.0337e-05,2.4993,2.50112,2.5007,2.49831,2.50175,2.5004,2.49946,2.49754,2.50142,2.50078,14.2267,14.5061,14.9316,15.1711,15.4293,15.5452,15.4332,15.6201,16.4651,16.2397,11,11,10,13,23,10,15,14,21,12
0,0,0.000130624,2.49918,2.50033,2.49824,2.49835,2.49985,2.49949,2.50094,2.49968,2.4996,2.49748,20.1616,21.3705,23.4504,24.8858,26.0312,26.777,26.2749,27.4551,32.1538,30.7478,15,14,24,16,28,28,22,30,35,39
0,0,4.57761e-05,2.50017,2.50045,2.49874,2.49882,2.50131,2.49923,2.4997,2.49981,2.5002,2.49948,14.5415,14.8394,15.3154,15.6382,15.9181,16.045,15.9384,16.1945,17.1235,16.8577,19,8,13,14,13,15,10,15,23,25
0,0,7.85166e-05,2.49905,2.50092,2.50094,2.50013,2.50021,2.49978,2.50009,2.49911,2.49897,2.49939,16.4834,17.0908,18.0951,18.7367,19.2346,19.5597,19.3275,19.8404,21.8148,21.2724,15,27,14,13,26,16,12,20,28,26
0,0,0.000111896,2.5,2.50001,2.50057,2.50054,2.49918,2.50129,2.49999,2.50157,2.49955,2.49967,18.7699,19.7108,21.3932,22.5074,23.33,23.9594,23.5142,24.481,27.9739,26.9752,10,20,23,25,20,22,27,21,29,20
0,0,0.000148995,2.49981,2.49882,2.49783,2.50222,2.50005,2.49981,2.50074,2.49963,2.50003,2.49987,21.6582,23.0922,25.7088,27.6289,28.9715,29.9252,29.2648,30.7787,36.8741,35.1202,28,30,32,34,27,30,34,36,37,31
0,0,3.64157e-05,2.50067,2.50007,2.49951,2.49904,2.50055,2.4994,2.50056,2.50134,2.50046,2.5005,14.0321,14.2486,14.6226,14.8594,15.0634,15.1665,15.0982,15.3015,15.9768,15.7889,14,7,17,12,10,26,12,14,16,17
0,0,0.000140373,2.4993,2.49921,2.50036,2.50073,2.50266,2.50068,2.49845,2.49958,2.50016,2.49879,20.9379,22.2605,24.6806,26.3144,27.6269,28.4331,27.7553,29.1694,34.5897,32.997,30,26,26,24,25,36,31,30,47,27
0,0,9.04648e-06,2.50019,2.49917,2.49808,2.49913,2.50008,2.49876,2.49964,2.50094,2.49819,2.49897,12.6182,12.6552,12.7248,12.7906,12.8414,12.85,12.8431,12.9001,13.0063,12.978,9,14,9,12,11,12,19,14,15,6
0,0,0.000125506,2.49965,2.50138,2.49953,2.50019,2.50125,2.49876,2.49958,2.50023,2.49893,2.49866,19.7762,20.9274,22.8842,24.2421,25.3034,25.9438,25.4619,26.609,30.9328,29.6846,17,18,16,27,25,24,20,23,34,36
0,0,0.000127167,2.49851,2.50162,2.49945,2.50157,2.50038,2.5001,2.49922,2.49844,2.49962,2.4999,19.8808,21.0824,23.0741,24.4975,25.5268,26.2404,25.7022,26.8375,31.3384,30.0743,19,23,22,26,36,26,25,20,28,34
0,0,0.000144981,2.50139,2.50082,2.50011,2.49761,2.50029,2.49904,2.49817,2.50137,2.50005,2.50095,21.3586,22.7425,25.2526,26.9033,28.3098,29.1865,28.5092,30.0716,35.7908,34.1693,24,19,25,30,33,31,28,39,36,32
0,0,0.000141277,2.50034,2.5005,2.5003,2.49998,2.50096,2.49928,2.49966,2.50026,2.50097,2.49977,21.0331,22.376,24.7913,26.4251,27.7252,28.5485,27.9369,29.3539,34.851,33.2424,22,17,27,37,24,29,27,28,33,31
0,0,2.35247e-05,2.50083,2.50095,2.49988,2.4992,2.50041,2.50024,2.50128,2.49845,2.49902,2.49945,13.3526,13.4921,13.7102,13.8479,13.9737,14.0436,14.0067,14.0813,14.4962,14.3916,17,12,15,16,16,22,10,9,16,8
0,0,0.000174357,2.5008,2.50054,2.50092,2.49821,2.49954,2.50062,2.49981,2.50031,2.49946,2.50064,23.911,25.7974,29.2948,31.6221,33.557,34.9008,33.937,36.0654,44.4984,42.0892,28,23,31,33,35,37,36,37,54,39
0,0,1.71298e-05,2.50064,2.50107,2.50006,2.50186,2.49895,2.49887,2.50137,2.49986,2.49885,2.49827,13.0242,13.1277,13.2789,13.4066,13.4441,13.4935,13.4912,13.5509,13.8208,13.7359,17,14,7,17,12,21,11,23,12,12
0,0,7.23492e-06,2.50082,2.50034,2.50116,2.50032,2.50006,2.50085,2.50203,2.4998,2.50092,2.49983,12.5381,12.5718,12.6484,12.6794,12.7066,12.7368,12.7374,12.741,12.8674,12.8231,14,12,11,12,13,14,10,15,7,20
0,0,0.000141915,2.49921,2.50123,2.50134,2.49936,2.49933,2.49935,2.5007,2.50245,2.49901,2.49916,21.0611,22.4539,24.8969,26.5013,27.7828,28.6605,28.0709,29.5353,34.9479,33.373,22,27,26,26,29,39,34,31,44,42
0,0,6.43621e-05,2.50021,2.50096,2.50234,2.50166,2.50169,2.49955,2.50109,2.49997,2.4976,2.50065,15.6246,16.0823,16.876,17.3646,17.7412,17.9545,17.8026,18.1831,19.6092,19.2608,14,17,22,16,25,17,19,20,25,16
0,0,6.21399e-05,2.50086,2.50014,2.50025,2.49978,2.50142,2.49887,2.49987,2.49974,2.50062,2.49961,15.501,15.9162,16.6537,17.1221,17.5088,17.7034,17.5502,17.9293,19.3463,18.9393,21,10,13,14,13,14,13,22,15,19
0,0,7.4201e-05,2.49954,2.49927,2.50038,2.50038,2.50091,2.49931,2.50044,2.50061,2.49912,2.49902,16.219,16.7489,17.6969,18.3032,18.771,19.048,18.85,19.3437,21.1293,20.6223,16,17,18,21,15,19,11,21,26,17
0,0,9.03223e-05,2.50115,2.49861,2.5001,2.50086,2.49984,2.49914,2.49922,2.49971,2.50026,2.50027,17.289,17.9393,19.1854,20.0038,20.5936,20.9901,20.6981,21.3656,23.8463,23.1546,16,14,11,17,22,28,16,20,19,18
0,0,0.000208037,2.49945,2.50165,2.49946,2.49906,2.5011,2.49953,2.49974,2.49832,2.49903,2.501,27.1967,29.8509,34.6487,38.0657,40.8794,42.7178,41.3626,44.3865,57.1322,53.4914,33,33,36,46,41,36,42,44,65,49
0,0,0.000129168,2.49828,2.49968,2.49962,2.5015,2.50017,2.49958,2.50053,2.49979,2.49809,2.49813,20.0304,21.2233,23.3116,24.766,25.8201,26.5452,26.0404,27.2104,31.7596,30.4513,19,15,24,38,18,31,25,27,30,26
0,0,0.000168442,2.50005,2.50047,2.49776,2.49899,2.50112,2.50153,2.49937,2.50065,2.49909,2.49901,23.3533,25.1477,28.3467,30.6373,32.4741,33.7082,32.7632,34.7736,42.5685,40.2909,17,28,34,33,30,39,30,30,45,45
0,0,6.60256e-05,2.49903,2.49959,2.50012,2.49892,2.49967,2.49951,2.50152,2.50089,2.50001,2.49851,15.7067,16.1755,16.9799,17.4756,17.8776,18.135,17.9853,18.3893,19.9011,19.4482,11,10,14,16,17,14,10,22,11,19
0,0,9.67018e-05,2.50071,2.49895,2.49937,2.50126,2.49883,2.49981,2.50146,2.4993,2.50011,2.49955,17.7125,18.4445,19.7962,20.7238,21.35,21.8284,21.5372,22.2218,25.0004,24.211,23,20,21,16,18,24,21,33,22,24
0,0,8.09716e-05,2.50148,2.50016,2.49952,2.49989,2.50139,2.50003,2.49957,2.49969,2.49746,2.50087,16.681,17.259,18.2938,18.9858,19.534,19.8565,19.5982,20.1576,22.1828,21.6789,11,15,12,17,17,25,10,18,15,21
0,0,1.49716e-05,2.49975,2.49909,2.50169,2.49859,2.50025,2.50017,2.50056,2.49893,2.5003,2.5005,12.9046,12.9808,13.157,13.2057,13.2938,13.3363,13.3104,13.3578,13.6206,13.5571,11,20,13,9,8,11,11,17,14,13
0,0,0.000156702,2.49928,2.49979,2.49841,2.49881,2.49859,2.49827,2.49948,2.49873,2.50008,2.49943,22.3006,23.8936,26.7396,28.7229,30.2546,31.3012,30.582,32.2619,39.0502,37.0811,29,22,27,29,34,38,38,29,35,32
0,0,9.15844e-05,2.50024,2.49928,2.49917,2.49931,2.49915,2.50103,2.50102,2.50198,2.49859,2.50003,17.3575,18.0491,19.2896,20.1113,20.7308,21.1907,20.8899,21.5831,24.0309,23.3576,26,10,19,18,20,16,27,14,21,17
0,0,2.6839e-05,2.50268,2.49916,2.50053,2.50034,2.5002,2.50033,2.50041,2.50025,2.49999,2.50002,13.5496,13.6613,13.9496,14.118,14.2426,14.3285,14.2697,14.4007,14.8721,14.7429,11,17,12,15,19,16,12,9,12,20
0,0,8.62549e-05,2.49966,2.4993,2.50048,2.49972,2.49976,2.49955,2.49894,2.49932,2.49939,2.50039,16.994,17.6405,18.8043,19.5404,20.1107,20.4897,20.2035,20.8236,23.116,22.4975,14,25,15,15,18,27,25,27,25,24
0,0,0.00010116,2.49811,2.50184,2.49813,2.49961,2.50172,2.50035,2.50041,2.49983,2.49878,2.49926,17.9734,18.856,20.2198,21.2014,21.9739,22.4356,22.0856,22.8589,25.8083,24.9832,19,27,30,30,20,20,15,36,23,33
0,0,0.000106477,2.49846,2.49885,2.50036,2.4994,2.50162,2.50127,2.50066,2.50063,2.49823,2.49915,18.3527,19.2344,20.8139,21.8236,22.6617,23.1882,22.7922,23.6471,26.8341,25.9424,13,13,22,30,19,27,21,26,24,26
0,0,6.35773e-05,2.5002,2.49857,2.49963,2.50068,2.49892,2.50035,2.49876,2.50143,2.49941,2.4995,15.5771,15.9899,16.7639,17.2731,17.6117,17.884,17.6794,18.121,19.5306,19.1316,20,22,14,22,21,14,23,14,15,21
0,0,7.88662e-05,2.49943,2.50005,2.50086,2.50088,2.49876,2.49995,2.50118,2.50094,2.50062,2.50132,16.5121,17.1017,18.1255,18.7866,19.2456,19.6044,19.3884,19.9201,21.9077,21.3664,12,20,18,12,16,21,10,20,19,16
0,0,6.88934e-05,2.49908,2.50014,2.49859,2.50011,2.4998,2.49925,2.49945,2.49838,2.50016,2.49813,15.8824,16.3853,17.2001,17.7736,18.1805,18.4467,18.2532,18.6735,20.3329,19.841,17,18,18,18,20,18,16,18,17,24
0,0,3.23783e-05,2.49933,2.50001,2.50064,2.50205,2.49915,2.49934,2.50127,2.501,2.5011,2.49972,13.7963,14.0025,14.345,14.578,14.6933,14.8008,14.7546,14.9169,15.5144,15.3303,17,13,20,15,12,10,10,13,13,14
0,0,0.000134283,2.50104,2.49929,2.50134,2.50036,2.50099,2.50165,2.4982,2.50105,2.49844,2.50013,20.4866,21.6868,23.96,25.4411,26.6213,27.434,26.7726,28.126,33.002,31.6417,23,27,29,39,35,34,23,24,24,38
0,0,6.72263e-05,2.50005,2.49819,2.50005,2.50145,2.50095,2.50122,2.49994,2.50024,2.50005,2.5002,15.7958,16.2366,17.0815,17.6356,18.0257,18.2981,18.084,18.5152,20.0803,19.6481,16,16,19,22,29,20,16,15,17,26
0,0,0.000180348,2.50004,2.50114,2.49975,2.50038,2.50083,2.49956,2.50061,2.50061,2.50044,2.50059,24.4523,26.4864,30.1553,32.7487,34.7915,36.1471,35.1811,37.4466,46.5703,43.9177,24,30,31,34,32,43,38,35,54,45
0,0,0.000179041,2.50029,2.502,2.50112,2.49998,2.50083,2.49877,2.49866,2.49988,2.49914,2.5001,24.3353,26.3608,29.999,32.5022,34.528,35.835,34.8441,37.1162,46.0604,43.4908,29,29,23,25,32,36,36,37,35,52
0,0,5.02589e-05,2.49936,2.49924,2.50152,2.50031,2.50069,2.49905,2.50059,2.50033,2.50097,2.50068,14.7834,15.1099,15.708,16.0512,16.3282,16.482,16.3783,16.6614,17.7173,17.4243,18,11,10,14,13,14,10,18,16,11
0,0,0.000146636,2.50061,2.49978,2.4991,2.49952,2.49995,2.50071,2.49904,2.49831,2.50082,2.50098,21.4788,22.8812,25.4378,27.2004,28.5739,29.5288,28.8127,30.2902,36.2618,34.5747,27,24,23,27,19,28,23,47,33,38
0,0,9.83597e-05,2.49981,2.50088,2.49869,2.49871,2.50017,2.49909,2.50022,2.50157,2.50051,2.50001,17.8103,18.6124,19.9483,20.8597,21.5857,22.032,21.7209,22.5034,25.3206,24.5094,15,17,25,27,25,17,27,28,36,16
0,0,0.000150644,2.49839,2.50125,2.50107,2.5004,2.49872,2.49917,2.5006,2.50018,2.49822,2.49939,21.7657,23.3133,26.007,27.8291,29.2117,30.2051,29.5456,31.1135,37.2615,35.5173,22,28,25,26,24,29,21,30,30,29
0,0,5.98848e-05,2.50094,2.50137,2.49832,2.4996,2.50036,2.50016,2.50044,2.4998,2.49904,2.49904,15.3678,15.7821,16.4341,16.9087,17.2623,17.4867,17.329,17.6806,18.9947,18.6276,15,11,11,18,18,17,18,15,19,13
0,0,0.00014882,2.49991,2.49967,2.49986,2.49942,2.50156,2.5,2.501,2.50038,2.5006,2.50021,21.6456,23.0945,25.7383,27.5252,28.9857,29.8993,29.2422,30.7683,36.8471,35.0886,18,27,23,26,28,40,36,28,36,31
0,0,6.32719e-05,2.49931,2.49863,2.49918,2.49992,2.49996,2.50166,2.5001,2.50073,2.49891,2.49931,15.5449,15.9698,16.7308,17.231,17.5987,17.8746,17.6714,18.0739,19.4766,19.0866,12,17,14,19,21,16,10,15,19,18
0,0,0.000100744,2.49794,2.49933,2.50173,2.50201,2.50068,2.49955,2.49985,2.49937,2.49891,2.50217,17.9415,18.775,20.2503,21.204,21.8982,22.3615,22.0193,22.7894,25.7322,24.982,18,21,14,19,29,24,19,18,20,20
0,0,0.000176584,2.50092,2.50082,2.50058,2.49911,2.49997,2.50076,2.49951,2.5005,2.50056,2.50128,24.1206,26.053,29.6147,32.0396,34.0092,35.378,34.374,36.5757,45.291,42.7883,19,21,24,30,45,24,30,34,32,56
0,0,9.2775e-05,2.50191,2.49988,2.49988,2.49832,2.49928,2.50355,2.49849,2.50107,2.50092,2.49838,17.4667,18.1526,19.4192,20.223,20.8776,21.3972,20.9833,21.7239,24.3009,23.5172,19,13,20,27,22,23,34,25,28,31
0,0,6.5897e-05,2.50145,2.49915,2.5006,2.50019,2.50152,2.49963,2.4998,2.50009,2.50079,2.49971,15.737,16.1595,16.9771,17.4855,17.8973,18.1232,17.9408,18.3599,19.8976,19.4538,14,16,18,14,20,18,17,18,25,20
0,0,9.1302e-05,2.5005,2.49955,2.50236,2.49949,2.49976,2.49795,2.4988,2.5009,2.49951,2.50035,17.3432,18.032,19.3237,20.084,20.7094,21.0894,20.8089,21.5219,24.0026,23.3181,14,20,11,21,18,18,21,29,21,28
0,0,0.000125406,2.50014,2.49879,2.50128,2.49897,2.49903,2.49895,2.49918,2.50289,2.49939,2.49907,19.7784,20.8642,22.9129,24.1993,25.2326,25.9332,25.4365,26.6634,30.9239,29.6759,26,15,33,31,30,30,25,25,33,36
0,0,0.000218115,2.50006,2.50132,2.50005,2.50111,2.5016,2.50006,2.50165,2.50061,2.50048,2.49949,28.2935,31.1624,36.4708,40.3099,43.3678,45.4197,43.97,47.3675,61.6656,57.3766,32,32,40,44,56,48,36,45,50,69
0,0,0.000135392,2.49941,2.50001,2.5015,2.49876,2.50048,2.50099,2.49872,2.49993,2.49873,2.49932,20.541,21.8063,24.0977,25.5551,26.7797,27.5998,26.9617,28.2889,33.2846,31.8663,22,17,33,23,24,32,25,31,36,36
0,0,0.000105155,2.50046,2.50045,2.49809,2.50048,2.49806,2.50015,2.50064,2.50064,2.50018,2.50101,18.2958,19.1561,20.6291,21.6897,22.4083,22.9782,22.6156,23.4536,26.6235,25.7476,27,21,10,25,23,21,17,21,23,25
0,0,0.000104355,2.50035,2.50113,2.50191,2.50039,2.50015,2.49905,2.49999,2.50121,2.50046,2.49967,18.2374,19.1033,20.6251,21.5929,22.3511,22.8425,22.495,23.3504,26.4733,25.5675,12,15,24,20,25,24,22,31,34,20
0,0,6.72393e-05,2.49921,2.49731,2.4991,2.49948,2.49955,2.5004,2.49848,2.50036,2.50116,2.49921,15.7834,16.2231,17.0664,17.602,18.0019,18.2844,18.059,18.5188,20.1046,19.6304,14,20,19,15,16,26,18,21,17,24
0,0,9.46943e-05,2.49864,2.50149,2.49993,2.49945,2.49923,2.49915,2.50129,2.50058,2.49909,2.50092,17.5394,18.3324,19.6083,20.46,21.1107,21.5513,21.2808,21.974,24.605,23.9008,15,14,23,23,20,25,22,22,33,30
0,0,9.21241e-05,2.50139,2.50086,2.50033,2.50029,2.4989,2.49873,2.49785,2.50023,2.49902,2.49902,17.4139,18.1196,19.3644,20.1908,20.7908,21.2108,20.8899,21.6179,24.1378,23.4235,17,19,18,16,22,21,17,24,26,23
0,0,5.49058e-06,2.50008,2.49892,2.49991,2.50042,2.49838,2.49825,2.49879,2.49938,2.49991,2.50005,12.4446,12.4601,12.5223,12.56,12.5573,12.5708,12.5668,12.5981,12.6889,12.6679,12,16,8,17,16,8,11,13,18,14
0,0,4.73955e-05,2.49857,2.5006,2.4998,2.49908,2.49894,2.50046,2.49928,2.49953,2.49875,2.50119,14.6093,14.9453,15.4569,15.7817,16.0306,16.2224,16.084,16.3541,17.3058,17.082,14,11,8,17,16,18,13,22,24,22
0,0,6.38402e-05,2.49964,2.50077,2.49984,2.4966,2.49929,2.49969,2.49979,2.49884,2.49999,2.50057,15.5842,16.0431,16.7898,17.2276,17.6451,17.9007,17.7251,18.1037,19.5802,19.188,19,14,11,16,18,27,24,15,21,12
0,0,0.000117434,2.50004,2.49948,2.49945,2.50099,2.50045,2.50072,2.49718,2.50203,2.49858,2.49965,19.1766,20.175,21.9723,23.2113,24.124,24.7592,24.2238,25.3509,29.1212,28.0573,19,21,26,20,23,21,25,31,28,19
0,0,5.65626e-05,2.50032,2.50018,2.50086,2.49916,2.49899,2.49801,2.49897,2.49978,2.5008,2.49926,15.1624,15.5397,16.203,16.5963,16.909,17.103,16.9691,17.3184,18.5641,18.1969,16,17,13,26,18,13,21,16,23,11
0,0,0.00011232,2.50004,2.50163,2.49994,2.49928,2.4988,2.50123,2.49868,2.50033,2.50111,2.49899,18.8015,19.7788,21.4252,22.5313,23.3788,24.0193,23.5421,24.5152,28.1061,27.0382,11,18,16,32,23,26,23,18,33,25
0,0,9.957e-05,2.49862,2.50053,2.50145,2.50198,2.50065,2.5009,2.49965,2.49947,2.4998,2.49969,17.8723,18.7029,20.1256,21.0672,21.7486,22.2336,21.8636,22.6259,25.5312,24.713,16,26,13,16,17,14,19,27,28,19
0,0,2.97129e-05,2.501,2.49948,2.5008,2.50071,2.49865,2.49908,2.50138,2.49787,2.50294,2.5008,13.6779,13.8357,14.1563,14.3474,14.4602,14.5608,14.5269,14.6255,15.238,15.0589,16,14,14,7,15,17,7,11,14,10
0,0,-1.8023e-05,2.49924,2.49951,2.50109,2.5009,2.50057,2.49988,2.50129,2.49958,2.49924,2.49918,11.3546,11.2685,11.1394,11.0466,10.9768,10.926,10.9722,10.8855,10.6469,10.709,9,12,9,14,8,12,14,6,5,6
0,0,0.00022097,2.49873,2.50099,2.5005,2.50031,2.50006,2.49894,2.49985,2.49915,2.50011,2.50035,28.5694,31.5369,37.0146,40.9131,44.0261,46.1572,44.6336,48.1463,62.9648,58.6028,35,24,33,40,36,42,52,52,64,68
0,0,4.52419e-05,2.49995,2.50108,2.50052,2.49897,2.49899,2.4994,2.50098,2.4993,2.49966,2.49846,14.5083,14.8147,15.3015,15.5948,15.8319,15.9962,15.9087,16.1326,17.0465,16.7767,15,17,24,16,19,16,14,16,19,20
0,0,0.000103553,2.4984,2.49927,2.50008,2.50021,2.49927,2.49896,2.49822,2.49931,2.50043,2.49945,18.1456,19.0021,20.5044,21.4942,22.2274,22.7303,22.3494,23.19,26.3152,25.4165,14,16,19,25,19,26,20,28,26,39
0,0,5.03427e-05,2.50016,2.49901,2.50054,2.49901,2.50195,2.49875,2.5003,2.5003,2.49984,2.49868,14.8001,15.1119,15.6992,16.0377,16.3568,16.4853,16.3818,16.6696,17.7084,17.3999,13,10,17,6,25,15,29,18,18,21
0,0,0.000167143,2.50048,2.49833,2.50029,2.499,2.49999,2.49989,2.50001,2.5012,2.49992,2.50038,23.2464,24.9543,28.2338,30.4204,32.1933,33.3901,32.5346,34.5129,42.1947,39.9754,19,25,34,33,27,33,36,37,35,41
0,0,7.18671e-05,2.50048,2.49895,2.50123,2.50018,2.49993,2.50008,2.50006,2.49996,2.50049,2.50126,16.0885,16.5764,17.5053,18.067,18.4998,18.7962,18.5864,19.0524,20.7944,20.3285,10,12,20,10,18,14,21,21,18,19
0,0,0.000127591,2.49808,2.49994,2.49908,2.49954,2.49974,2.49993,2.49999,2.50077,2.50023,2.50167,19.9048,21.0854,23.115,24.5048,25.5733,26.3029,25.7861,26.9711,31.4567,30.2185,19,27,26,28,26,27,25,34,36,28
0,0,6.44415e-05,2.50031,2.4992,2.50082,2.50082,2.49934,2.50134,2.50041,2.50019,2.49969,2.50086,15.6309,16.0594,16.8571,17.3575,17.7078,17.9953,17.7989,18.1962,19.6619,19.2757,11,16,20,18,9,18,17,18,20,19
0,0,0.00011356,2.50079,2.49926,2.50105,2.49949,2.4995,2.50007,2.49976,2.49867,2.49935,2.50027,18.906,19.8374,21.5833,22.6897,23.5646,24.1717,23.7399,24.6642,28.3166,27.3124,14,15,21,28,19,22,15,34,28,35
0,0,9.99049e-05,2.49964,2.4995,2.49986,2.49726,2.49847,2.49952,2.50219,2.50074,2.49952,2.49919,17.9139,18.7106,20.1274,21.0067,21.7435,22.2479,21.9625,22.702,25.5877,24.7597,21,10,10,20,19,16,25,19,29,25
0,0,6.6553e-05,2.5016,2.49973,2.50002,2.50038,2.49999,2.5004,2.49851,2.50107,2.49982,2.5,15.7792,16.2146,17.0232,17.5519,17.9381,18.2089,17.9869,18.4531,19.9756,19.5503,12,15,21,15,19,14,19,15,10,14
0,0,0.000124718,2.49951,2.49805,2.49987,2.49825,2.50087,2.50215,2.49909,2.50103,2.50009,2.50187,19.7134,20.7872,22.8017,24.0908,25.1783,25.9085,25.3318,26.5003,30.7879,29.6138,19,23,26,29,33,10,26,25,23,26
0,0,-4.20142e-05,2.5003,2.49834,2.50031,2.49909,2.49826,2.4986,2.50063,2.5007,2.49957,2.49932,10.3605,10.1521,9.86614,9.66793,9.5257,9.4416,9.52298,9.38628,8.91094,9.03155,6,10,10,9,13,7,11,12,10,4
0,0,0.000163205,2.50172,2.50003,2.50046,2.49847,2.49924,2.50064,2.49938,2.49991,2.50117,2.49848,22.9239,24.577,27.6852,29.7551,31.4411,32.6308,31.7705,33.634,41.0286,38.7985,15,30,36,25,32,26,31,37,45,49
0,0,6.72558e-05,2.50135,2.49964,2.49967,2.50186,2.50062,2.50109,2.50182,2.49912,2.50053,2.49892,15.8181,16.2621,17.0776,17.6456,18.023,18.2989,18.1211,18.4978,20.0945,19.627,12,14,11,19,16,18,21,14,19,19
0,0,8.86937e-05,2.50051,2.50014,2.4994,2.50241,2.49845,2.50108,2.49919,2.50073,2.49986,2.49973,17.1695,17.8414,19.0157,19.8567,20.371,20.8253,20.5004,21.1719,23.5498,22.8757,17,17,15,26,16,21,15,36,20,23
